timestamp,asset_name,attribute_name,attribute_value
2890,Box Erector,Down_Time_1Min,0.0
2890,Box Erector,Good,145
2890,Box Erector,Good_Parts_1Min,3.0
2890,Box Erector,Starved,False
2890,Box Erector,Starved_Time_1Min,0.0
2890,Box Erector,State,Running
2890,Box Erector,Total,152
2890,Box Erector,Total_Parts_1Min,3.0
2890,Box Sealer,Alarm_State,NORMAL
2890,Box Sealer,Alarm_Text, 
2890,Box Sealer,Bad,0
2890,Box Sealer,Bad_Parts_1Min,0.0
2890,Box Sealer,Blocked,False
2890,Box Sealer,Blocked_Time_1Min,0.0
2890,Box Sealer,Down,False
2890,Box Sealer,Down_Time_1Min,0.0
2890,Box Sealer,Good,127
2890,Box Sealer,Good_Parts_1Min,3.0
2890,Box Sealer,Starved,False
2890,Box Sealer,Starved_Time_1Min,5.0
2890,Box Sealer,State,Running
2890,Box Sealer,Total,130
2890,Box Sealer,Total_Parts_1Min,3.0
2890,Conveyor Left Turn,Max_Level,1.0
2890,Conveyor Left Turn,Min_Level,0.0
2890,Conveyor Left Turn,Total,0
2890,Conveyor Right Turn,Max_Level,4.0
2890,Conveyor Right Turn,Min_Level,4.0
2890,Conveyor Right Turn,Total,4
2890,Cookie Former,Alarm_State,NORMAL
2890,Cookie Former,Alarm_Text, 
2890,Cookie Former,Bad,0
2890,Cookie Former,Bad_Parts_1Min,0.0
2890,Cookie Former,Blocked,False
2890,Cookie Former,Blocked_Time_1Min,0.0
2890,Cookie Former,Down,False
2890,Cookie Former,Down_Time_1Min,0.0
2890,Cookie Former,Good,13660
2890,Cookie Former,Good_Parts_1Min,350.0
2890,Cookie Former,Moisture,58.38
2890,Cookie Former,Starved,False
2890,Cookie Former,Starved_Time_1Min,0.0
2890,Cookie Former,State,Running
2890,Cookie Former,Temperature,2.19
2890,Cookie Former,Total,2734
2890,Cookie Former,Total_Parts_1Min,350.0
2890,Cookie Inspector,Alarm_State,NORMAL
2890,Cookie Inspector,Alarm_Text, 
2890,Cookie Inspector,Bad,60
2890,Cookie Inspector,Bad_Parts_1Min,0.0
2890,Cookie Inspector,Blocked,False
2890,Cookie Inspector,Blocked_Time_1Min,0.0
2890,Cookie Inspector,Down,False
2890,Cookie Inspector,Down_Time_1Min,0.0
2890,Cookie Inspector,Good,13563
2890,Cookie Inspector,Good_Parts_1Min,350.0
2890,Cookie Inspector,Starved,False
2890,Cookie Inspector,Starved_Time_1Min,0.0
2890,Cookie Inspector,State,Running
2890,Cookie Inspector,Total,13640
2890,Cookie Inspector,Total_Parts_1Min,350.0
2890,Freezer Tunnel,Alarm_State,NORMAL
2890,Freezer Tunnel,Alarm_Text, 
2890,Freezer Tunnel,Bad,0
2890,Freezer Tunnel,Bad_Parts_1Min,0.0
2890,Freezer Tunnel,Blocked,False
2890,Freezer Tunnel,Blocked_Time_1Min,0.0
2890,Freezer Tunnel,Down,False
2890,Freezer Tunnel,Down_Time_1Min,0.0
2890,Freezer Tunnel,Good,13639
2890,Freezer Tunnel,Good_Parts_1Min,350.0
2890,Freezer Tunnel,Speed,8.86
2890,Freezer Tunnel,Starved,False
2890,Freezer Tunnel,Starved_Time_1Min,0.0
2890,Freezer Tunnel,State,Running
2890,Freezer Tunnel,Temperature,-21.86
2890,Freezer Tunnel,Total,13660
2890,Freezer Tunnel,Total_Parts_1Min,350.0
2890,Labeller,Alarm_State,NORMAL
2890,Labeller,Alarm_Text, 
2890,Labeller,Bad,0
2890,Labeller,Bad_Parts_1Min,0.0
2890,Labeller,Blocked,False
2890,Labeller,Blocked_Time_1Min,0.0
2890,Labeller,Down,False
2890,Labeller,Down_Time_1Min,55.0
2890,Labeller,Good,117
2890,Labeller,Good_Parts_1Min,0.0
2890,Labeller,Starved,False
2890,Labeller,Starved_Time_1Min,0.0
2890,Labeller,State,Running
2890,Labeller,Total,122
2890,Labeller,Total_Parts_1Min,0.0
2890,Line 1,Shift,1
2890,Liner Inserter,Alarm_State,NORMAL
2890,Liner Inserter,Alarm_Text, 
2890,Liner Inserter,Bad,0
2890,Liner Inserter,Bad_Parts_1Min,0.0
2890,Liner Inserter,Blocked,False
2890,Liner Inserter,Blocked_Time_1Min,0.0
2890,Liner Inserter,Down,False
2890,Liner Inserter,Down_Time_1Min,0.0
2890,Liner Inserter,Good,139
2890,Liner Inserter,Good_Parts_1Min,3.0
2890,Liner Inserter,Starved,False
2890,Liner Inserter,Starved_Time_1Min,0.0
2890,Liner Inserter,State,Running
2890,Liner Inserter,Total,143
2890,Liner Inserter,Total_Parts_1Min,3.0
2890,Vertical Conveyor,Alarm_State,NORMAL
2890,Vertical Conveyor,Alarm_Text, 
2890,Vertical Conveyor,Bad,0
2890,Vertical Conveyor,Bad_Parts_1Min,0.0
2890,Vertical Conveyor,Blocked,False
2890,Vertical Conveyor,Blocked_Time_1Min,0.0
2890,Vertical Conveyor,Down,False
2890,Vertical Conveyor,Down_Time_1Min,0.0
2890,Vertical Conveyor,Good,133
2890,Vertical Conveyor,Good_Parts_1Min,3.0
2890,Vertical Conveyor,Starved,False
2890,Vertical Conveyor,Starved_Time_1Min,0.0
2890,Vertical Conveyor,State,Running
2890,Vertical Conveyor,Total,13500
2890,Vertical Conveyor,Total_Parts_1Min,3.0
2895,Box Erector,Alarm_State,NORMAL
2895,Box Erector,Alarm_Text, 
2895,Box Erector,Bad,0
2895,Box Erector,Blocked,False
2895,Box Erector,Down,False
2895,Box Erector,Good,145
2895,Box Erector,Starved,False
2895,Box Erector,State,Running
2895,Box Erector,Total,152
2895,Box Sealer,Alarm_State,NORMAL
2895,Box Sealer,Alarm_Text, 
2895,Box Sealer,Bad,0
2895,Box Sealer,Blocked,False
2895,Box Sealer,Down,False
2895,Box Sealer,Good,127
2895,Box Sealer,Starved,False
2895,Box Sealer,State,Running
2895,Box Sealer,Total,130
2895,Conveyor Left Turn,Total,1
2895,Conveyor Right Turn,Total,4
2895,Cookie Former,Alarm_State,NORMAL
2895,Cookie Former,Alarm_Text, 
2895,Cookie Former,Bad,0
2895,Cookie Former,Blocked,False
2895,Cookie Former,Down,False
2895,Cookie Former,Good,13690
2895,Cookie Former,Moisture,58.37
2895,Cookie Former,Starved,False
2895,Cookie Former,State,Running
2895,Cookie Former,Temperature,2.2
2895,Cookie Former,Total,2740
2895,Cookie Inspector,Alarm_State,NORMAL
2895,Cookie Inspector,Alarm_Text, 
2895,Cookie Inspector,Bad,60
2895,Cookie Inspector,Blocked,False
2895,Cookie Inspector,Down,False
2895,Cookie Inspector,Good,13593
2895,Cookie Inspector,Starved,False
2895,Cookie Inspector,State,Running
2895,Cookie Inspector,Total,13670
2895,Freezer Tunnel,Alarm_State,NORMAL
2895,Freezer Tunnel,Alarm_Text, 
2895,Freezer Tunnel,Bad,0
2895,Freezer Tunnel,Blocked,False
2895,Freezer Tunnel,Down,False
2895,Freezer Tunnel,Good,13669
2895,Freezer Tunnel,Speed,8.86
2895,Freezer Tunnel,Starved,False
2895,Freezer Tunnel,State,Running
2895,Freezer Tunnel,Temperature,-21.87
2895,Freezer Tunnel,Total,13690
2895,Labeller,Alarm_State,NORMAL
2895,Labeller,Alarm_Text, 
2895,Labeller,Bad,0
2895,Labeller,Blocked,False
2895,Labeller,Down,False
2895,Labeller,Good,117
2895,Labeller,Starved,False
2895,Labeller,State,Running
2895,Labeller,Total,122
2895,Line 1,Shift,1
2895,Liner Inserter,Alarm_State,NORMAL
2895,Liner Inserter,Alarm_Text, 
2895,Liner Inserter,Bad,0
2895,Liner Inserter,Blocked,False
2895,Liner Inserter,Down,False
2895,Liner Inserter,Good,139
2895,Liner Inserter,Starved,False
2895,Liner Inserter,State,Running
2895,Liner Inserter,Total,143
2895,Vertical Conveyor,Alarm_State,NORMAL
2895,Vertical Conveyor,Alarm_Text, 
2895,Vertical Conveyor,Bad,0
2895,Vertical Conveyor,Blocked,False
2895,Vertical Conveyor,Down,False
2895,Vertical Conveyor,Good,134
2895,Vertical Conveyor,Starved,False
2895,Vertical Conveyor,State,Running
2895,Vertical Conveyor,Total,13594
2900,Box Erector,Alarm_State,NORMAL
2900,Box Erector,Alarm_Text, 
2900,Box Erector,Bad,0
2900,Box Erector,Blocked,False
2900,Box Erector,Down,False
2900,Box Erector,Good,146
2900,Box Erector,Starved,False
2900,Box Erector,State,Running
2900,Box Erector,Total,153
2900,Box Sealer,Alarm_State,NORMAL
2900,Box Sealer,Alarm_Text, 
2900,Box Sealer,Bad,0
2900,Box Sealer,Blocked,False
2900,Box Sealer,Down,False
2900,Box Sealer,Good,128
2900,Box Sealer,Starved,False
2900,Box Sealer,State,Running
2900,Box Sealer,Total,131
2900,Conveyor Left Turn,Total,0
2900,Conveyor Right Turn,Total,4
2900,Cookie Former,Alarm_State,NORMAL
2900,Cookie Former,Alarm_Text, 
2900,Cookie Former,Bad,0
2900,Cookie Former,Blocked,False
2900,Cookie Former,Down,False
2900,Cookie Former,Good,13720
2900,Cookie Former,Moisture,58.39
2900,Cookie Former,Starved,False
2900,Cookie Former,State,Running
2900,Cookie Former,Temperature,2.2
2900,Cookie Former,Total,2746
2900,Cookie Inspector,Alarm_State,NORMAL
2900,Cookie Inspector,Alarm_Text, 
2900,Cookie Inspector,Bad,61
2900,Cookie Inspector,Blocked,False
2900,Cookie Inspector,Down,False
2900,Cookie Inspector,Good,13622
2900,Cookie Inspector,Starved,False
2900,Cookie Inspector,State,Running
2900,Cookie Inspector,Total,13700
2900,Freezer Tunnel,Alarm_State,NORMAL
2900,Freezer Tunnel,Alarm_Text, 
2900,Freezer Tunnel,Bad,0
2900,Freezer Tunnel,Blocked,False
2900,Freezer Tunnel,Down,False
2900,Freezer Tunnel,Good,13699
2900,Freezer Tunnel,Speed,8.85
2900,Freezer Tunnel,Starved,False
2900,Freezer Tunnel,State,Running
2900,Freezer Tunnel,Temperature,-21.86
2900,Freezer Tunnel,Total,13720
2900,Labeller,Alarm_State,NORMAL
2900,Labeller,Alarm_Text, 
2900,Labeller,Bad,0
2900,Labeller,Blocked,False
2900,Labeller,Down,False
2900,Labeller,Good,118
2900,Labeller,Starved,False
2900,Labeller,State,Running
2900,Labeller,Total,123
2900,Line 1,Shift,1
2900,Liner Inserter,Alarm_State,NORMAL
2900,Liner Inserter,Alarm_Text, 
2900,Liner Inserter,Bad,0
2900,Liner Inserter,Blocked,False
2900,Liner Inserter,Down,False
2900,Liner Inserter,Good,140
2900,Liner Inserter,Starved,False
2900,Liner Inserter,State,Running
2900,Liner Inserter,Total,144
2900,Vertical Conveyor,Alarm_State,NORMAL
2900,Vertical Conveyor,Alarm_Text, 
2900,Vertical Conveyor,Bad,0
2900,Vertical Conveyor,Blocked,False
2900,Vertical Conveyor,Down,False
2900,Vertical Conveyor,Good,134
2900,Vertical Conveyor,Starved,False
2900,Vertical Conveyor,State,Running
2900,Vertical Conveyor,Total,13600
2905,Box Erector,Alarm_State,NORMAL
2905,Box Erector,Alarm_Text, 
2905,Box Erector,Bad,0
2905,Box Erector,Blocked,False
2905,Box Erector,Down,False
2905,Box Erector,Good,146
2905,Box Erector,Starved,False
2905,Box Erector,State,Running
2905,Box Erector,Total,153
2905,Box Sealer,Alarm_State,NORMAL
2905,Box Sealer,Alarm_Text, 
2905,Box Sealer,Bad,0
2905,Box Sealer,Blocked,False
2905,Box Sealer,Down,False
2905,Box Sealer,Good,128
2905,Box Sealer,Starved,False
2905,Box Sealer,State,Running
2905,Box Sealer,Total,131
2905,Conveyor Left Turn,Total,0
2905,Conveyor Right Turn,Total,4
2905,Cookie Former,Alarm_State,NORMAL
2905,Cookie Former,Alarm_Text, 
2905,Cookie Former,Bad,0
2905,Cookie Former,Blocked,False
2905,Cookie Former,Down,False
2905,Cookie Former,Good,13750
2905,Cookie Former,Moisture,58.29
2905,Cookie Former,Starved,False
2905,Cookie Former,State,Running
2905,Cookie Former,Temperature,2.19
2905,Cookie Former,Total,2752
2905,Cookie Inspector,Alarm_State,NORMAL
2905,Cookie Inspector,Alarm_Text, 
2905,Cookie Inspector,Bad,61
2905,Cookie Inspector,Blocked,False
2905,Cookie Inspector,Down,False
2905,Cookie Inspector,Good,13652
2905,Cookie Inspector,Starved,False
2905,Cookie Inspector,State,Running
2905,Cookie Inspector,Total,13730
2905,Freezer Tunnel,Alarm_State,NORMAL
2905,Freezer Tunnel,Alarm_Text, 
2905,Freezer Tunnel,Bad,0
2905,Freezer Tunnel,Blocked,False
2905,Freezer Tunnel,Down,False
2905,Freezer Tunnel,Good,13729
2905,Freezer Tunnel,Speed,8.85
2905,Freezer Tunnel,Starved,False
2905,Freezer Tunnel,State,Running
2905,Freezer Tunnel,Temperature,-21.97
2905,Freezer Tunnel,Total,13750
2905,Labeller,Alarm_State,NORMAL
2905,Labeller,Alarm_Text, 
2905,Labeller,Bad,0
2905,Labeller,Blocked,False
2905,Labeller,Down,False
2905,Labeller,Good,118
2905,Labeller,Starved,False
2905,Labeller,State,Running
2905,Labeller,Total,123
2905,Line 1,Shift,1
2905,Liner Inserter,Alarm_State,NORMAL
2905,Liner Inserter,Alarm_Text, 
2905,Liner Inserter,Bad,0
2905,Liner Inserter,Blocked,False
2905,Liner Inserter,Down,False
2905,Liner Inserter,Good,140
2905,Liner Inserter,Starved,False
2905,Liner Inserter,State,Running
2905,Liner Inserter,Total,144
2905,Vertical Conveyor,Alarm_State,NORMAL
2905,Vertical Conveyor,Alarm_Text, 
2905,Vertical Conveyor,Bad,0
2905,Vertical Conveyor,Blocked,False
2905,Vertical Conveyor,Down,False
2905,Vertical Conveyor,Good,134
2905,Vertical Conveyor,Starved,False
2905,Vertical Conveyor,State,Running
2905,Vertical Conveyor,Total,13600
2910,Box Erector,Alarm_State,NORMAL
2910,Box Erector,Alarm_Text, 
2910,Box Erector,Bad,0
2910,Box Erector,Blocked,False
2910,Box Erector,Down,False
2910,Box Erector,Good,146
2910,Box Erector,Starved,False
2910,Box Erector,State,Running
2910,Box Erector,Total,153
2910,Box Sealer,Alarm_State,NORMAL
2910,Box Sealer,Alarm_Text, 
2910,Box Sealer,Bad,0
2910,Box Sealer,Blocked,False
2910,Box Sealer,Down,False
2910,Box Sealer,Good,128
2910,Box Sealer,Starved,False
2910,Box Sealer,State,Running
2910,Box Sealer,Total,131
2910,Conveyor Left Turn,Total,0
2910,Conveyor Right Turn,Total,4
2910,Cookie Former,Alarm_State,NORMAL
2910,Cookie Former,Alarm_Text, 
2910,Cookie Former,Bad,0
2910,Cookie Former,Blocked,False
2910,Cookie Former,Down,False
2910,Cookie Former,Good,13780
2910,Cookie Former,Moisture,58.34
2910,Cookie Former,Starved,False
2910,Cookie Former,State,Running
2910,Cookie Former,Temperature,2.21
2910,Cookie Former,Total,2758
2910,Cookie Inspector,Alarm_State,NORMAL
2910,Cookie Inspector,Alarm_Text, 
2910,Cookie Inspector,Bad,61
2910,Cookie Inspector,Blocked,False
2910,Cookie Inspector,Down,False
2910,Cookie Inspector,Good,13682
2910,Cookie Inspector,Starved,False
2910,Cookie Inspector,State,Running
2910,Cookie Inspector,Total,13760
2910,Freezer Tunnel,Alarm_State,NORMAL
2910,Freezer Tunnel,Alarm_Text, 
2910,Freezer Tunnel,Bad,0
2910,Freezer Tunnel,Blocked,False
2910,Freezer Tunnel,Down,False
2910,Freezer Tunnel,Good,13759
2910,Freezer Tunnel,Speed,8.86
2910,Freezer Tunnel,Starved,False
2910,Freezer Tunnel,State,Running
2910,Freezer Tunnel,Temperature,-22.01
2910,Freezer Tunnel,Total,13780
2910,Labeller,Alarm_State,NORMAL
2910,Labeller,Alarm_Text, 
2910,Labeller,Bad,0
2910,Labeller,Blocked,False
2910,Labeller,Down,False
2910,Labeller,Good,118
2910,Labeller,Starved,False
2910,Labeller,State,Running
2910,Labeller,Total,123
2910,Line 1,Shift,1
2910,Liner Inserter,Alarm_State,NORMAL
2910,Liner Inserter,Alarm_Text, 
2910,Liner Inserter,Bad,0
2910,Liner Inserter,Blocked,False
2910,Liner Inserter,Down,False
2910,Liner Inserter,Good,140
2910,Liner Inserter,Starved,False
2910,Liner Inserter,State,Running
2910,Liner Inserter,Total,144
2910,Vertical Conveyor,Alarm_State,NORMAL
2910,Vertical Conveyor,Alarm_Text, 
2910,Vertical Conveyor,Bad,0
2910,Vertical Conveyor,Blocked,False
2910,Vertical Conveyor,Down,False
2910,Vertical Conveyor,Good,134
2910,Vertical Conveyor,Starved,False
2910,Vertical Conveyor,State,Running
2910,Vertical Conveyor,Total,13600
2915,Box Erector,Alarm_State,NORMAL
2915,Box Erector,Alarm_Text, 
2915,Box Erector,Bad,0
2915,Box Erector,Blocked,False
2915,Box Erector,Down,False
2915,Box Erector,Good,147
2915,Box Erector,Starved,False
2915,Box Erector,State,Running
2915,Box Erector,Total,154
2915,Box Sealer,Alarm_State,NORMAL
2915,Box Sealer,Alarm_Text, 
2915,Box Sealer,Bad,0
2915,Box Sealer,Blocked,False
2915,Box Sealer,Down,False
2915,Box Sealer,Good,129
2915,Box Sealer,Starved,False
2915,Box Sealer,State,Running
2915,Box Sealer,Total,132
2915,Conveyor Left Turn,Total,0
2915,Conveyor Right Turn,Total,4
2915,Cookie Former,Alarm_State,NORMAL
2915,Cookie Former,Alarm_Text, 
2915,Cookie Former,Bad,0
2915,Cookie Former,Blocked,False
2915,Cookie Former,Down,False
2915,Cookie Former,Good,13805
2915,Cookie Former,Moisture,58.37
2915,Cookie Former,Starved,False
2915,Cookie Former,State,Running
2915,Cookie Former,Temperature,2.25
2915,Cookie Former,Total,2763
2915,Cookie Inspector,Alarm_State,NORMAL
2915,Cookie Inspector,Alarm_Text, 
2915,Cookie Inspector,Bad,61
2915,Cookie Inspector,Blocked,False
2915,Cookie Inspector,Down,False
2915,Cookie Inspector,Good,13712
2915,Cookie Inspector,Starved,False
2915,Cookie Inspector,State,Running
2915,Cookie Inspector,Total,13785
2915,Freezer Tunnel,Alarm_State,NORMAL
2915,Freezer Tunnel,Alarm_Text, 
2915,Freezer Tunnel,Bad,0
2915,Freezer Tunnel,Blocked,False
2915,Freezer Tunnel,Down,False
2915,Freezer Tunnel,Good,13784
2915,Freezer Tunnel,Speed,8.87
2915,Freezer Tunnel,Starved,False
2915,Freezer Tunnel,State,Running
2915,Freezer Tunnel,Temperature,-22.04
2915,Freezer Tunnel,Total,13805
2915,Labeller,Alarm_State,NORMAL
2915,Labeller,Alarm_Text, 
2915,Labeller,Bad,0
2915,Labeller,Blocked,False
2915,Labeller,Down,False
2915,Labeller,Good,119
2915,Labeller,Starved,False
2915,Labeller,State,Running
2915,Labeller,Total,124
2915,Line 1,Shift,1
2915,Liner Inserter,Alarm_State,NORMAL
2915,Liner Inserter,Alarm_Text, 
2915,Liner Inserter,Bad,0
2915,Liner Inserter,Blocked,False
2915,Liner Inserter,Down,False
2915,Liner Inserter,Good,141
2915,Liner Inserter,Starved,False
2915,Liner Inserter,State,Running
2915,Liner Inserter,Total,145
2915,Vertical Conveyor,Alarm_State,NORMAL
2915,Vertical Conveyor,Alarm_Text, 
2915,Vertical Conveyor,Bad,0
2915,Vertical Conveyor,Blocked,False
2915,Vertical Conveyor,Down,False
2915,Vertical Conveyor,Good,135
2915,Vertical Conveyor,Starved,False
2915,Vertical Conveyor,State,Running
2915,Vertical Conveyor,Total,13700
2920,Box Erector,Alarm_State,NORMAL
2920,Box Erector,Alarm_Text, 
2920,Box Erector,Bad,0
2920,Box Erector,Blocked,False
2920,Box Erector,Down,False
2920,Box Erector,Good,147
2920,Box Erector,Starved,False
2920,Box Erector,State,Running
2920,Box Erector,Total,154
2920,Box Sealer,Alarm_State,NORMAL
2920,Box Sealer,Alarm_Text, 
2920,Box Sealer,Bad,0
2920,Box Sealer,Blocked,False
2920,Box Sealer,Down,False
2920,Box Sealer,Good,129
2920,Box Sealer,Starved,False
2920,Box Sealer,State,Running
2920,Box Sealer,Total,132
2920,Conveyor Left Turn,Total,0
2920,Conveyor Right Turn,Total,4
2920,Cookie Former,Alarm_State,NORMAL
2920,Cookie Former,Alarm_Text, 
2920,Cookie Former,Bad,0
2920,Cookie Former,Blocked,False
2920,Cookie Former,Down,False
2920,Cookie Former,Good,13835
2920,Cookie Former,Moisture,58.32
2920,Cookie Former,Starved,False
2920,Cookie Former,State,Running
2920,Cookie Former,Temperature,2.26
2920,Cookie Former,Total,2769
2920,Cookie Inspector,Alarm_State,NORMAL
2920,Cookie Inspector,Alarm_Text, 
2920,Cookie Inspector,Bad,61
2920,Cookie Inspector,Blocked,False
2920,Cookie Inspector,Down,False
2920,Cookie Inspector,Good,13737
2920,Cookie Inspector,Starved,False
2920,Cookie Inspector,State,Running
2920,Cookie Inspector,Total,13815
2920,Freezer Tunnel,Alarm_State,NORMAL
2920,Freezer Tunnel,Alarm_Text, 
2920,Freezer Tunnel,Bad,0
2920,Freezer Tunnel,Blocked,False
2920,Freezer Tunnel,Down,False
2920,Freezer Tunnel,Good,13814
2920,Freezer Tunnel,Speed,8.85
2920,Freezer Tunnel,Starved,False
2920,Freezer Tunnel,State,Running
2920,Freezer Tunnel,Temperature,-21.92
2920,Freezer Tunnel,Total,13835
2920,Labeller,Alarm_State,NORMAL
2920,Labeller,Alarm_Text, 
2920,Labeller,Bad,0
2920,Labeller,Blocked,False
2920,Labeller,Down,False
2920,Labeller,Good,119
2920,Labeller,Starved,False
2920,Labeller,State,Running
2920,Labeller,Total,124
2920,Line 1,Shift,1
2920,Liner Inserter,Alarm_State,NORMAL
2920,Liner Inserter,Alarm_Text, 
2920,Liner Inserter,Bad,0
2920,Liner Inserter,Blocked,False
2920,Liner Inserter,Down,False
2920,Liner Inserter,Good,141
2920,Liner Inserter,Starved,False
2920,Liner Inserter,State,Running
2920,Liner Inserter,Total,145
2920,Vertical Conveyor,Alarm_State,NORMAL
2920,Vertical Conveyor,Alarm_Text, 
2920,Vertical Conveyor,Bad,0
2920,Vertical Conveyor,Blocked,False
2920,Vertical Conveyor,Down,False
2920,Vertical Conveyor,Good,135
2920,Vertical Conveyor,Starved,False
2920,Vertical Conveyor,State,Running
2920,Vertical Conveyor,Total,13700
2925,Box Erector,Alarm_State,NORMAL
2925,Box Erector,Alarm_Text, 
2925,Box Erector,Bad,0
2925,Box Erector,Blocked,False
2925,Box Erector,Down,False
2925,Box Erector,Good,147
2925,Box Erector,Starved,False
2925,Box Erector,State,Running
2925,Box Erector,Total,154
2925,Box Sealer,Alarm_State,NORMAL
2925,Box Sealer,Alarm_Text, 
2925,Box Sealer,Bad,0
2925,Box Sealer,Blocked,False
2925,Box Sealer,Down,False
2925,Box Sealer,Good,129
2925,Box Sealer,Starved,False
2925,Box Sealer,State,Running
2925,Box Sealer,Total,132
2925,Conveyor Left Turn,Total,0
2925,Conveyor Right Turn,Total,4
2925,Cookie Former,Alarm_State,NORMAL
2925,Cookie Former,Alarm_Text, 
2925,Cookie Former,Bad,0
2925,Cookie Former,Blocked,False
2925,Cookie Former,Down,False
2925,Cookie Former,Good,13865
2925,Cookie Former,Moisture,58.4
2925,Cookie Former,Starved,False
2925,Cookie Former,State,Running
2925,Cookie Former,Temperature,2.28
2925,Cookie Former,Total,2775
2925,Cookie Inspector,Alarm_State,NORMAL
2925,Cookie Inspector,Alarm_Text, 
2925,Cookie Inspector,Bad,61
2925,Cookie Inspector,Blocked,False
2925,Cookie Inspector,Down,False
2925,Cookie Inspector,Good,13767
2925,Cookie Inspector,Starved,False
2925,Cookie Inspector,State,Running
2925,Cookie Inspector,Total,13845
2925,Freezer Tunnel,Alarm_State,NORMAL
2925,Freezer Tunnel,Alarm_Text, 
2925,Freezer Tunnel,Bad,0
2925,Freezer Tunnel,Blocked,False
2925,Freezer Tunnel,Down,False
2925,Freezer Tunnel,Good,13844
2925,Freezer Tunnel,Speed,8.86
2925,Freezer Tunnel,Starved,False
2925,Freezer Tunnel,State,Running
2925,Freezer Tunnel,Temperature,-21.93
2925,Freezer Tunnel,Total,13865
2925,Labeller,Alarm_State,NORMAL
2925,Labeller,Alarm_Text, 
2925,Labeller,Bad,0
2925,Labeller,Blocked,False
2925,Labeller,Down,False
2925,Labeller,Good,119
2925,Labeller,Starved,False
2925,Labeller,State,Running
2925,Labeller,Total,124
2925,Line 1,Shift,1
2925,Liner Inserter,Alarm_State,NORMAL
2925,Liner Inserter,Alarm_Text, 
2925,Liner Inserter,Bad,0
2925,Liner Inserter,Blocked,False
2925,Liner Inserter,Down,False
2925,Liner Inserter,Good,141
2925,Liner Inserter,Starved,False
2925,Liner Inserter,State,Running
2925,Liner Inserter,Total,145
2925,Vertical Conveyor,Alarm_State,NORMAL
2925,Vertical Conveyor,Alarm_Text, 
2925,Vertical Conveyor,Bad,0
2925,Vertical Conveyor,Blocked,False
2925,Vertical Conveyor,Down,False
2925,Vertical Conveyor,Good,135
2925,Vertical Conveyor,Starved,False
2925,Vertical Conveyor,State,Running
2925,Vertical Conveyor,Total,13700
2930,Box Erector,Alarm_State,NORMAL
2930,Box Erector,Alarm_Text, 
2930,Box Erector,Bad,0
2930,Box Erector,Blocked,False
2930,Box Erector,Down,False
2930,Box Erector,Good,147
2930,Box Erector,Starved,False
2930,Box Erector,State,Running
2930,Box Erector,Total,154
2930,Box Sealer,Alarm_State,NORMAL
2930,Box Sealer,Alarm_Text, 
2930,Box Sealer,Bad,0
2930,Box Sealer,Blocked,False
2930,Box Sealer,Down,False
2930,Box Sealer,Good,130
2930,Box Sealer,Starved,False
2930,Box Sealer,State,Running
2930,Box Sealer,Total,133
2930,Conveyor Left Turn,Total,0
2930,Conveyor Right Turn,Total,4
2930,Cookie Former,Alarm_State,NORMAL
2930,Cookie Former,Alarm_Text, 
2930,Cookie Former,Bad,0
2930,Cookie Former,Blocked,False
2930,Cookie Former,Down,False
2930,Cookie Former,Good,13895
2930,Cookie Former,Moisture,58.4
2930,Cookie Former,Starved,False
2930,Cookie Former,State,Running
2930,Cookie Former,Temperature,2.33
2930,Cookie Former,Total,2781
2930,Cookie Inspector,Alarm_State,NORMAL
2930,Cookie Inspector,Alarm_Text, 
2930,Cookie Inspector,Bad,61
2930,Cookie Inspector,Blocked,False
2930,Cookie Inspector,Down,False
2930,Cookie Inspector,Good,13797
2930,Cookie Inspector,Starved,False
2930,Cookie Inspector,State,Running
2930,Cookie Inspector,Total,13875
2930,Freezer Tunnel,Alarm_State,NORMAL
2930,Freezer Tunnel,Alarm_Text, 
2930,Freezer Tunnel,Bad,0
2930,Freezer Tunnel,Blocked,False
2930,Freezer Tunnel,Down,False
2930,Freezer Tunnel,Good,13874
2930,Freezer Tunnel,Speed,8.87
2930,Freezer Tunnel,Starved,False
2930,Freezer Tunnel,State,Running
2930,Freezer Tunnel,Temperature,-21.94
2930,Freezer Tunnel,Total,13895
2930,Labeller,Alarm_State,NORMAL
2930,Labeller,Alarm_Text, 
2930,Labeller,Bad,0
2930,Labeller,Blocked,False
2930,Labeller,Down,False
2930,Labeller,Good,120
2930,Labeller,Starved,False
2930,Labeller,State,Running
2930,Labeller,Total,125
2930,Line 1,Shift,1
2930,Liner Inserter,Alarm_State,NORMAL
2930,Liner Inserter,Alarm_Text, 
2930,Liner Inserter,Bad,0
2930,Liner Inserter,Blocked,False
2930,Liner Inserter,Down,False
2930,Liner Inserter,Good,141
2930,Liner Inserter,Starved,False
2930,Liner Inserter,State,Running
2930,Liner Inserter,Total,145
2930,Vertical Conveyor,Alarm_State,NORMAL
2930,Vertical Conveyor,Alarm_Text, 
2930,Vertical Conveyor,Bad,0
2930,Vertical Conveyor,Blocked,False
2930,Vertical Conveyor,Down,False
2930,Vertical Conveyor,Good,136
2930,Vertical Conveyor,Starved,False
2930,Vertical Conveyor,State,Running
2930,Vertical Conveyor,Total,13798
2935,Box Erector,Alarm_State,NORMAL
2935,Box Erector,Alarm_Text, 
2935,Box Erector,Bad,0
2935,Box Erector,Blocked,False
